date,author,total_sightings,hours_counted,hph,total_species,tuvu,ospr,wtki,baea,noha,ssha,coha,gosh,rsha,bwha,swha,rtha,feha,rlha,goea,amke,merl,pefa,prfa,unid_accipiter,unid_buteo,unid_eagle,unid_falcon,unid_raptor
20150903,Laura and Steph and Elan,281,6,46.83,10,88,3,1,0,0,2,15,0,1,0,0,157,0,0,0,6,0,1,1,0,4,0,0,2
20150904,Natasha and Nicole,356,6,59.33,9,144,2,0,0,1,3,28,0,3,0,0,156,0,0,0,9,0,3,0,4,2,0,0,1
20150905,Laura and Elan,368,6,61.33,10,169,2,1,0,1,2,30,0,3,0,0,139,0,0,0,5,2,0,0,2,6,0,0,6
20150906,Anna and Natasha,354,6,59,7,128,0,0,0,0,1,49,0,1,1,0,142,0,0,0,6,0,0,0,16,4,0,0,6
20150907,Steph and Elan,354,6,59,8,187,1,0,0,2,4,18,0,6,0,0,124,0,0,0,6,0,0,0,5,0,0,0,1
20150908,Nicole and Natasha and Steph,263,5,52.6,6,161,2,0,0,0,2,13,0,1,0,0,80,0,0,0,0,0,0,0,0,1,0,0,3
20150909,Anna and Laura,178,6,29.67,8,75,2,0,0,2,7,14,0,0,0,0,74,0,0,0,1,0,0,1,0,1,0,0,1
20150910,Anna and Steph and Elan,209,6,34.8,7,89,3,0,0,3,8,22,0,0,0,0,77,0,0,0,1,0,0,0,4,1,0,0,1
20150911,Nicole and Elan,188,6,31.33,9,75,2,0,0,2,8,6,0,2,0,0,85,0,0,0,2,1,0,0,1,0,0,0,4
20150912,Natasha and Laura and Elan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150913,Anna and Natasha and Elan,14,1.25,11.2,5,2,0,0,0,1,7,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
20150914,Steph and Natasha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150915,Laura and Nicole and Natasha,251,6,41.83,11,80,10,0,0,2,28,35,0,5,2,0,72,0,0,0,2,10,2,0,2,0,0,1,0
20150916,Anna and Nicole,91,3.5,26,6,56,0,0,0,0,7,2,0,1,0,0,17,0,0,0,0,0,2,0,1,2,0,2,1
20150917,Steph and Elan and Laura,303,6,50.5,11,104,0,1,0,2,48,49,0,2,1,0,77,0,0,1,1,0,3,0,10,1,0,0,3
20150918,Nicole and Natasha and Elan,646,6,107.67,10,139,3,0,0,1,185,129,0,4,4,0,132,0,0,0,4,2,0,0,27,13,0,0,3
20150919,Elan and Laura,628,6,104.67,12,204,3,0,0,3,131,113,0,14,8,1,99,2,0,0,5,1,0,0,30,3,0,1,10
20150920,Anna and Natasha,459,4.5,102,10,141,1,0,0,2,75,64,0,9,5,0,132,0,0,0,3,0,1,0,21,3,0,0,2
20150921,Elan and Steph,598,6,99.67,13,80,2,0,0,3,160,98,0,7,18,0,191,2,0,1,3,1,1,0,28,1,0,0,2
20150922,Nicole and Natasha and Steph,221,5,44.2,6,44,1,0,0,0,54,26,0,0,0,0,71,0,0,0,1,0,0,0,22,0,0,0,2
20150923,Anna and Laura,1093,6,182.17,15,130,3,1,0,2,385,229,0,24,103,1,166,3,0,0,4,1,3,1,25,8,0,1,3
20150924,Elan and Steph and Anna,713,6,118.8,12,186,6,0,0,1,171,137,0,8,25,0,119,4,0,0,6,2,3,0,40,2,0,0,3
20150925,Nicole and Elan,686,6,114.33,11,116,1,0,0,8,226,107,0,6,18,0,100,4,0,0,4,2,0,0,83,3,0,0,8
20150926,elan and laura and steph,644,4.5,143.1,12,107,2,0,0,8,191,143,0,12,22,0,109,1,0,0,2,1,2,0,36,6,0,0,2
20150927,Anna and Natasha and Elan,363,4.5,80.67,9,114,0,0,0,1,100,51,0,2,20,0,46,0,0,0,2,6,0,0,18,1,0,1,1
20150928,Steph,381,5.25,72.6,10,68,0,0,0,3,107,66,0,6,11,0,77,0,0,0,5,3,3,0,29,1,0,2,0
20150929,Nicole and Natasha and Laura,386,6,64.33,12,115,1,1,0,0,63,54,0,5,9,0,93,0,0,1,6,5,7,0,23,1,0,0,2
20150930,Nicole and Anna,200,5.75,34.78,10,109,0,0,0,1,24,17,0,3,5,0,28,2,0,0,1,0,1,0,6,1,0,0,2
20151001,Steph and Elan and Laura,703,6,117.17,13,128,2,1,0,4,177,167,0,17,18,0,135,3,0,0,2,4,3,0,37,2,0,1,2
20151002,Nicole and Natasha,674,6,112.33,12,171,0,1,0,7,176,138,0,31,15,0,79,1,0,0,2,4,4,0,38,6,0,0,1
20151003,Laura and Elan,506,6,84.33,11,89,0,0,0,3,140,78,0,1,7,0,115,3,0,0,8,8,6,0,39,5,0,1,3
20151004,Natasha and Anna,845,6,140.83,12,155,2,0,0,9,149,94,0,29,36,0,273,1,0,0,6,6,3,0,63,9,0,0,10
20151005,Stephanie and Elan,687,5.75,119.48,12,155,0,1,0,5,134,146,0,21,5,0,172,2,0,0,1,2,3,0,32,6,0,0,2
20151006,Natasha and Nicole and Steph,605,6,100.83,12,218,0,0,0,5,102,74,0,32,3,0,129,2,0,2,2,4,4,0,21,4,0,1,2
20151007,Anna and Laura,476,5.83,81.65,12,91,1,1,0,2,185,64,0,31,0,0,75,3,0,0,1,4,4,0,10,4,0,0,0
20151008,Steph and Elan,314,5.92,53.04,10,44,1,0,0,8,111,53,0,13,0,0,58,2,0,0,2,0,5,0,16,1,0,0,0
20151009,Nicole,329,6,54.83,11,101,0,0,0,4,68,55,0,22,6,0,47,1,0,0,1,3,3,0,16,2,0,0,0
20151010,Laura and Natasha and Elan,302,5.25,57.52,11,123,1,1,0,1,56,23,0,10,1,0,72,0,0,0,0,1,2,0,3,3,0,0,5
20151011,Anna and Natasha and Elan,333,6,55.5,10,133,0,0,0,3,63,30,0,11,0,0,68,1,0,1,3,2,0,0,17,0,0,1,0
20151012,Steph and Natasha,220,6,36.67,11,87,1,1,0,10,42,25,0,12,0,0,33,0,0,0,1,3,3,0,2,0,0,0,0
20151013,Natasha and Nicole and Laura,278,6,46.33,10,93,0,0,0,3,42,25,0,5,0,0,88,1,0,0,3,7,4,0,5,1,0,0,1
20151014,Nicole and Anna,310,6,51.67,10,72,0,0,0,3,83,33,0,3,0,0,88,1,0,0,5,6,1,0,9,5,0,0,1
20151015,Elan and Steph and Laura,349,5.83,59.86,11,124,1,0,0,2,53,40,0,11,0,0,87,2,0,0,5,3,2,0,18,1,0,0,0
20151016,Nicole and Natasha,475,6,79.2,10,142,0,0,0,2,99,46,0,11,0,0,154,4,0,0,1,3,1,0,9,0,0,0,3
20151017,Laura and Elan,97,3.25,29.85,9,69,0,0,0,2,2,3,0,1,0,0,12,0,0,0,1,1,2,0,0,3,0,0,1
20151018,Anna and Natasha,397,6,66.17,11,132,0,2,0,5,24,20,0,14,0,0,149,1,0,2,0,6,10,0,20,1,0,3,8
20151019,Elan and Steph,343,6,57.2,12,118,0,0,0,7,31,45,0,13,0,1,87,1,0,2,3,23,6,0,2,0,0,2,2
20151020,Nicole and Natasha and Steph,329,6,54.83,12,58,0,0,0,4,60,49,0,11,0,1,117,1,0,1,4,5,2,0,14,0,0,0,2
20151021,Laura and Anna,349,5.75,60.7,10,85,0,0,0,9,54,22,0,11,0,0,135,1,0,0,5,9,1,0,8,2,0,0,7
20151022,Steph and Anna,371,5.83,63.64,12,148,1,1,0,10,50,13,0,4,1,0,122,0,0,0,6,2,4,0,7,2,0,0,0
20151023,Nicole and Elan,70,2.67,26.22,7,18,0,0,0,4,8,8,0,4,0,0,21,0,0,0,0,3,0,0,4,0,0,0,0
20151024,Elan and Natasha and Laura,324,6,54.33,10,77,0,2,0,7,44,34,0,0,0,1,142,0,0,0,1,4,1,0,8,1,0,0,2
20151025,Anna and Natasha,268,6,44.67,9,107,0,0,0,8,37,14,0,1,0,0,79,0,0,0,2,6,1,0,11,1,0,1,0
20151026,Steph and Natasha,234,5,46.8,8,72,0,0,0,0,34,16,0,6,0,0,88,1,0,0,0,4,3,0,7,3,0,0,0
20151027,Laura and Natasha and Nicole,96,5.5,17.45,7,53,0,0,0,5,2,1,0,0,0,0,28,0,0,0,2,0,1,0,1,1,0,0,2
20151028,Anna and Nicole,41,1.75,23.43,4,34,0,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0
20151029,Elan and Steph and Laura,418,6,69.67,10,125,0,3,0,9,46,23,0,10,0,0,170,0,0,0,7,12,5,0,7,0,0,1,0
20151030,Nicole and Natasha,413,6,68.83,11,92,0,0,0,7,93,33,0,15,0,0,138,1,0,1,2,12,2,0,14,0,0,2,1
20151031,Elan and Laura,443,6,73.83,10,87,0,2,0,16,79,34,0,5,0,0,191,0,0,0,5,3,1,0,9,5,0,0,6
20151101,Anna and Natasha,27,2,13.5,3,10,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,2,0,0,0,0
20151103,Nicole and Steph,262,6,43.67,11,71,0,1,1,10,22,9,0,7,0,0,125,0,0,0,5,7,2,0,0,1,0,0,1
20151104,Weds II Team and Steph and Natasha,500,5.75,86.96,11,106,0,0,2,6,53,28,0,11,0,0,270,0,0,1,2,3,1,0,5,9,0,1,2
20151105,Thurs II Team and Steph and Natasha,494,6,82.33,10,124,1,0,0,19,33,15,0,9,0,0,267,0,0,0,8,7,2,0,3,1,0,1,4
20151106,Friday II Team and Natasha and Steph,438,6,73,10,154,0,0,1,18,30,15,0,2,0,0,195,2,0,0,2,10,0,0,2,4,0,0,3
20151107,Sat II Team and Natasha and Steph,389,6,64.83,9,128,0,0,0,10,33,9,0,7,0,0,181,0,0,0,2,10,3,0,4,0,0,0,2
20151109,Steph and Natasha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151108,Nicole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151110,Natasha and Nicole and Laura,249,6,41.5,10,107,0,1,0,7,10,5,0,2,0,0,103,0,0,0,2,1,8,0,1,1,0,0,1
20151111,Nicole and Anna,198,6,33,9,89,0,0,0,9,12,6,0,4,0,0,70,1,0,0,3,3,0,0,1,0,0,0,0
20151112,Elan and Steph and Laura,305,6,50.83,10,103,0,0,0,7,23,6,0,5,0,0,141,0,0,0,7,5,1,1,4,2,0,0,0
20151113,Nicole,436,6,72.67,10,102,0,0,0,19,30,9,0,6,0,1,252,0,0,0,2,4,2,0,3,3,0,0,3
20151114,Elan,270,6,45,11,77,1,1,0,10,21,5,0,2,0,0,135,0,0,0,3,2,3,0,3,1,0,1,5
20151115,Anna and Natasha,239,5.92,40.37,9,105,0,0,1,5,7,4,0,1,0,0,103,0,0,0,2,0,7,0,3,0,0,0,1
20151116,Steph and Elan,240,6,40,10,93,0,2,0,7,13,6,0,1,0,0,87,0,0,0,13,1,5,0,6,0,0,0,6
20151117,Nicole and Steph and Natasha,283,5.5,51.45,13,98,0,2,0,7,22,10,0,10,0,0,118,2,1,1,1,1,3,0,4,3,0,0,0
20151118,Anna and Laura,265,6,44.17,10,131,0,0,1,20,9,4,0,5,0,0,84,1,0,0,2,4,0,0,4,0,0,0,0
20151119,Anna and Elan and Steph,216,6,36,10,80,0,3,0,8,7,8,0,1,0,0,97,0,0,0,2,3,2,0,1,3,0,0,1
20151120,Nicole and Elan,224,5.83,38.42,10,89,0,0,0,4,8,1,0,1,0,0,106,1,0,1,2,0,5,0,3,3,0,0,0
20151121,Natasha and Elan and Laura,448,6,74.67,10,170,0,0,1,3,20,5,0,2,0,0,228,0,0,0,5,2,1,0,5,2,0,1,3
20151122,Anna and Natasha,188,6,31.33,7,89,0,0,0,4,13,4,0,0,0,0,68,1,0,0,3,0,0,0,3,1,0,1,1
20151123,Natasha and Steph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151124,Laura and Nicole and Natasha,107,3,35.67,7,37,0,0,0,3,3,0,0,0,0,0,55,0,0,0,3,0,4,1,1,0,0,0,0
20151125,Steph and Laura and the Wednesday II Team,123,5.92,20.78,10,63,0,0,0,2,3,2,1,1,0,0,36,1,0,0,2,0,8,0,1,2,0,1,0
20151126,Laura and Steph,207,6,34.5,10,71,0,1,0,6,5,2,0,1,0,0,111,3,0,0,2,2,0,0,1,0,0,0,2
20151127,Natasha,250,6,41.67,10,84,2,0,0,7,10,5,1,0,0,0,115,3,0,0,1,0,8,0,1,7,0,4,2
20151128,Elan,121,4.5,26.89,8,33,0,0,0,3,2,2,0,0,0,0,67,1,0,0,2,0,9,0,0,2,0,0,0
20151129,Anna and Natasha,273,5.75,47.48,9,133,0,0,0,9,3,0,0,1,0,0,109,0,0,3,3,2,3,0,3,2,0,0,2
20151130,Steph,115,3.5,32.86,6,66,0,0,0,1,2,0,0,1,0,0,42,0,0,0,0,0,2,0,0,1,0,0,0
20151201,Nicole and Natasha and Steph,276,5.75,48,9,95,0,0,0,2,3,2,0,0,0,0,149,3,0,0,4,1,6,0,2,7,0,0,2
20151202,Allen,77,4.83,15.94,6,39,0,0,0,2,0,1,0,0,0,0,27,0,0,0,3,0,1,0,0,2,0,0,2
20151203,Anna and Steph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151204,Nicole,106,6,17.67,8,45,0,0,1,7,0,1,0,0,0,0,42,0,0,0,1,1,6,0,0,1,0,0,1
20151205,Elan and Laura,134,6,22.33,8,79,0,0,0,4,2,0,0,1,0,0,37,2,0,0,4,0,3,0,1,1,0,0,0
20151206,Anna and Elan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
